"","Species","D","Dplus","EDplus","sd.Dplus","ll_Dplus","ul_Dplus","Lambda","z(Delta+)","Pr(>|z|)","ELambda","sd.Lambda"
"740","Floriparicapitus juliani",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"741","Floriparicapitus plicatilis",3,50,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,555.555555555556,-3.11581955865406,0.00183434478594995,165.5172,142.884427232729
"742","Floriparicapitus rhinobatidis",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"743","Floriparicapitus variabilis",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"744","Fossobothrium perplexum",6,54.4444444444444,76.2082851703737,4.81634947650034,66.5755862173731,85.8409841233744,239.506172839506,-4.5187420124138,6.22081391221272e-06,165.5172,80.0147104604748
"745","Gangliopus pyriformis",4,58.3333333333333,76.2082851703737,6.55182138438565,63.1046424016024,89.311927939145,162.037037037037,-2.72824162753279,0.00636729488500517,165.5172,102.539044612137
"746","Gastrolecithus planus",3,50,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,555.555555555556,-3.11581955865406,0.00183434478594995,165.5172,142.884427232729
"747","Gilquinia nannocephala",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"748","Gilquinia robertsoni",10,56.2962962962963,76.2082851703737,3.42512912367898,69.3580269230158,83.0585434177317,275.17146776406,-5.81350020833366,6.11798957696938e-09,165.5172,61.3731149970728
"749","Gilquinia squali",15,61.2698412698413,76.2082851703737,2.67491180735812,70.8584615556575,81.55810878509,261.879566641472,-5.58464913102554,2.34172500088071e-08,165.5172,48.4355523568452
"750","Gilquinia stevensi",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"751","Glyphobothrium zwerneri",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"752","Gnathia albipalpebrata",6,37.7777777777778,76.2082851703737,4.81634947650034,66.5755862173731,85.8409841233744,91.3580246913577,-7.9791775036475,1.47311601542662e-15,165.5172,80.0147104604748
"753","Gnathia aureola",2,50,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-2.02880046794583,0.0424786176271213,165.5172,193.408765709372
"754","Gnathia dejimagi",5,45,76.2082851703737,5.50266560102197,65.2029539683298,87.2136163724177,336.111111111111,-5.67148495532378,1.41565035487338e-08,165.5172,89.9565888145423
"755","Gnathia grandilaris",8,57.7380952380952,76.2082851703737,3.95545847983292,68.2973682107079,84.1192021300396,207.97902494331,-4.66954463722716,3.01868105539318e-06,165.5172,66.5371907529903
"756","Gnathia maculosa",10,59.2592592592593,76.2082851703737,3.42512912367898,69.3580269230158,83.0585434177317,155.006858710562,-4.94843414630432,7.48128929728771e-07,165.5172,61.3731149970728
"757","Gnathia nubila",7,56.3492063492063,76.2082851703737,4.32629458636138,67.555695997651,84.8608743430965,144.872763920382,-4.59032052134708,4.42565870433384e-06,165.5172,71.9740222480321
"758","Gnathia pantherina",6,55.5555555555556,76.2082851703737,4.81634947650034,66.5755862173731,85.8409841233744,246.913580246913,-4.28804631299822,1.80251516124347e-05,165.5172,80.0147104604748
"759","Gnathia parvirostrata",2,33.3333333333333,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-3.31897801724439,0.000903475414797692,165.5172,193.408765709372
"760","Gnathia rufescens",7,60.3174603174603,76.2082851703737,4.32629458636138,67.555695997651,84.8608743430965,118.417737465357,-3.67307970728789,0.000239644691159248,165.5172,71.9740222480321
"761","Gnathia spongicola",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"762","Gnathia teruyukiae",7,60.3174603174603,76.2082851703737,4.32629458636138,67.555695997651,84.8608743430965,118.417737465357,-3.67307970728789,0.000239644691159248,165.5172,71.9740222480321
"763","Gnathia trimaculata",30,59.0038314176245,76.2082851703737,1.80095864455405,72.6063678812656,79.8102024594818,177.55170945817,-9.55294215376575,1.26064283211409e-21,165.5172,32.0365754861272
"764","Gonocerca phycidis",41,62.8048780487805,76.2082851703737,1.51601111156026,73.1762629472532,79.2403073934943,263.541873223611,-8.8412327715716,9.46681975057159e-19,165.5172,26.3794654949181
"765","Grillotia (Christianella)",4,50,76.2082851703737,6.55182138438565,63.1046424016024,89.311927939145,277.777777777778,-4.00015257327276,6.33016582943079e-05,165.5172,102.539044612137
"766","Grillotia (Grillotia) borealis",5,16.6666666666667,76.2082851703737,5.50266560102197,65.2029539683298,87.2136163724177,0,-10.8205046101019,2.75257664369952e-27,165.5172,89.9565888145423
"767","Grillotia (Grillotia) erinaceus",10,72.5925925925926,76.2082851703737,3.42512912367898,69.3580269230158,83.0585434177317,174.759945130317,-1.05563686717232,0.291134150676327,165.5172,61.3731149970728
"768","Grillotia acanthoscolex",9,62.037037037037,76.2082851703737,3.66300240684299,68.8822803566878,83.5342899840597,163.75171467764,-3.86875206711928,0.000109393807771569,165.5172,63.5036375640046
"769","Grillotia amblyrhynchos",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"770","Grillotia borealis",4,52.7777777777778,76.2082851703737,6.55182138438565,63.1046424016024,89.311927939145,316.358024691358,-3.5761822580261,0.000348648622760269,165.5172,102.539044612137
"771","Grillotia carvajalregorum",2,16.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-4.60915556654295,4.04307733983916e-06,165.5172,193.408765709372
"772","Grillotia dolichocephala",4,52.7777777777778,76.2082851703737,6.55182138438565,63.1046424016024,89.311927939145,316.358024691358,-3.5761822580261,0.000348648622760269,165.5172,102.539044612137
"773","Grillotia dollfusi",2,33.3333333333333,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-3.31897801724439,0.000903475414797692,165.5172,193.408765709372
"774","Grillotia erinaceus",22,60.8225108225108,76.2082851703737,2.14321743574207,71.9218502988896,80.4947200418579,164.258540881918,-7.17882100587509,7.03151307341473e-13,165.5172,38.6410089163401
"775","Grillotia gastrica",2,50,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-2.02880046794583,0.0424786176271213,165.5172,193.408765709372
"776","Grillotia heptanchi",10,56.2962962962963,76.2082851703737,3.42512912367898,69.3580269230158,83.0585434177317,225.788751714678,-5.81350020833366,6.11798957696938e-09,165.5172,61.3731149970728
"777","Grillotia heroniensis",2,83.3333333333333,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,0.551554630651285,0.581253527687782,165.5172,193.408765709372
"778","Grillotia institata",6,70,76.2082851703737,4.81634947650034,66.5755862173731,85.8409841233744,155.555555555556,-1.28900222059567,0.197397314584291,165.5172,80.0147104604748
"779","Grillotia megabothria",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"780","Grillotia meteori",2,50,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-2.02880046794583,0.0424786176271213,165.5172,193.408765709372
"781","Grillotia minor",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"782","Grillotia musculara",3,50,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,555.555555555556,-3.11581955865406,0.00183434478594995,165.5172,142.884427232729
"783","Grillotia pristiophori",4,58.3333333333333,76.2082851703737,6.55182138438565,63.1046424016024,89.311927939145,347.222222222223,-2.72824162753279,0.00636729488500517,165.5172,102.539044612137
"784","Grillotia scolecina",7,61.1111111111111,76.2082851703737,4.32629458636138,67.555695997651,84.8608743430965,141.093474426808,-3.48963154447605,0.000483686938369997,165.5172,71.9740222480321
"785","Grillotia smarisgora",8,72.6190476190476,76.2082851703737,3.95545847983292,68.2973682107079,84.1192021300396,242.346938775511,-0.907413785184703,0.364188022310748,165.5172,66.5371907529903
"786","Grillotiella exilis",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"787","Guidus antarcticus",4,58.3333333333333,76.2082851703737,6.55182138438565,63.1046424016024,89.311927939145,347.222222222223,-2.72824162753279,0.00636729488500517,165.5172,102.539044612137
"788","Guidus argentinense",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"789","Guidus awii",3,50,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,555.555555555556,-3.11581955865406,0.00183434478594995,165.5172,142.884427232729
"790","Gymnorhynchus gigas",10,69.6296296296296,76.2082851703737,3.42512912367898,69.3580269230158,83.0585434177317,176.406035665297,-1.92070292920166,0.0547691701214236,165.5172,61.3731149970728
"791","Gymnorhynchus isuri",4,61.1111111111111,76.2082851703737,6.55182138438565,63.1046424016024,89.311927939145,154.320987654321,-2.30427131228613,0.0212074182857826,165.5172,102.539044612137
"792","Gyrocotyle abyssicola",2,83.3333333333333,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,0.551554630651285,0.581253527687782,165.5172,193.408765709372
"793","Gyrocotyle confusa",2,83.3333333333333,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,0.551554630651285,0.581253527687782,165.5172,193.408765709372
"794","Gyrocotyle fimbriata",2,83.3333333333333,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,0.551554630651285,0.581253527687782,165.5172,193.408765709372
"795","Gyrocotyle major",2,83.3333333333333,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,0.551554630651285,0.581253527687782,165.5172,193.408765709372
"796","Gyrocotyle maxima",5,66.6666666666667,76.2082851703737,5.50266560102197,65.2029539683298,87.2136163724177,666.666666666666,-1.73399933696407,0.0829182008119797,165.5172,89.9565888145423
"797","Gyrocotyle nigrosetosa",2,83.3333333333333,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,0.551554630651285,0.581253527687782,165.5172,193.408765709372
"798","Gyrocotyle nybelini",2,83.3333333333333,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,0.551554630651285,0.581253527687782,165.5172,193.408765709372
"799","Gyrocotyle parvispinosa",2,83.3333333333333,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,0.551554630651285,0.581253527687782,165.5172,193.408765709372
"800","Gyrocotyle plana",2,16.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-4.60915556654295,4.04307733983916e-06,165.5172,193.408765709372
"801","Gyrocotyle rugosa",3,61.1111111111111,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,987.654320987655,-1.79485494409341,0.0726768140998482,165.5172,142.884427232729
"802","Gyrocotyle urna",4,55.5555555555556,76.2082851703737,6.55182138438565,63.1046424016024,89.311927939145,802.469135802469,-3.15221194277944,0.00162038612143326,165.5172,102.539044612137
"803","Halysioncum arafurense",3,61.1111111111111,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,987.654320987655,-1.79485494409341,0.0726768140998482,165.5172,142.884427232729
"804","Halysioncum boisii",2,83.3333333333333,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,0.551554630651285,0.581253527687782,165.5172,193.408765709372
"805","Halysioncum bonasum",4,66.6666666666667,76.2082851703737,6.55182138438565,63.1046424016024,89.311927939145,648.148148148149,-1.45633068179281,0.145301227745542,165.5172,102.539044612137
"806","Halysioncum californiense",2,83.3333333333333,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,0.551554630651285,0.581253527687782,165.5172,193.408765709372
"807","Halysioncum euzeti",2,83.3333333333333,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,0.551554630651285,0.581253527687782,165.5172,193.408765709372
"808","Halysioncum fautleyae",6,64.4444444444444,76.2082851703737,4.81634947650034,66.5755862173731,85.8409841233744,587.654320987655,-2.44248071767357,0.0145867088197563,165.5172,80.0147104604748
"809","Halysioncum gibsoni",2,83.3333333333333,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,0.551554630651285,0.581253527687782,165.5172,193.408765709372
"810","Halysioncum hoffmanorum",5,38.3333333333333,76.2082851703737,5.50266560102197,65.2029539683298,87.2136163724177,225,-6.88301899174215,5.85972116474605e-12,165.5172,89.9565888145423
"811","Halysioncum kishiense",2,33.3333333333333,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-3.31897801724439,0.000903475414797692,165.5172,193.408765709372
"812","Halysioncum megacanthum",2,33.3333333333333,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-3.31897801724439,0.000903475414797692,165.5172,193.408765709372
"813","Halysioncum mexicanum",5,53.3333333333333,76.2082851703737,5.50266560102197,65.2029539683298,87.2136163724177,322.222222222222,-4.15706740980081,3.22358895819729e-05,165.5172,89.9565888145423
"814","Halysioncum nataliae",2,50,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-2.02880046794583,0.0424786176271213,165.5172,193.408765709372
