AphiaID,url,scientificname,authority,status,unacceptreason,taxonRankID,rank,valid_AphiaID,valid_name,valid_authority,parentNameUsageID,kingdom,phylum,class,order,family,genus,citation,lsid,isMarine,isBrackish,isFreshwater,isTerrestrial,isExtinct,match_type,modified
818938,http://www.marinespecies.org/aphia.php?p=taxdetails&id=818938,Eudistoma santamariae,"Breton & Monniot F., 2007",accepted,NA,220,Species,818938,Eudistoma santamariae,"Breton & Monniot F., 2007",103465,Animalia,Chordata,Ascidiacea,Aplousobranchia,Polycitoridae,Eudistoma,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Eudistoma santamariae Breton & Monniot F., 2007. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=818938 on 2021-07-19",urn:lsid:marinespecies.org:taxname:818938,1,NA,0,0,NA,exact,2014-10-06T20:38:01.027Z
266084,http://www.marinespecies.org/aphia.php?p=taxdetails&id=266084,Eudistoma segmentatum,"(Sluiter, 1909)",accepted,NA,220,Species,266084,Eudistoma segmentatum,"(Sluiter, 1909)",103465,Animalia,Chordata,Ascidiacea,Aplousobranchia,Polycitoridae,Eudistoma,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Eudistoma segmentatum (Sluiter, 1909). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=266084 on 2021-07-19",urn:lsid:marinespecies.org:taxname:266084,1,NA,0,0,NA,exact,2010-06-25T20:58:01.977Z
251659,http://www.marinespecies.org/aphia.php?p=taxdetails&id=251659,Eudistoma segmentatus,"(Sluiter, 1909)",unaccepted,misspelling,220,Species,266084,Eudistoma segmentatum,"(Sluiter, 1909)",103465,Animalia,Chordata,Ascidiacea,Aplousobranchia,Polycitoridae,Eudistoma,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Eudistoma segmentatus (Sluiter, 1909). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=251659 on 2021-07-19",urn:lsid:marinespecies.org:taxname:251659,1,NA,0,0,NA,exact,2010-06-25T20:58:01.977Z
251568,http://www.marinespecies.org/aphia.php?p=taxdetails&id=251568,Eudistoma sluiteri,"Hartmeyer, 1909",accepted,NA,220,Species,251568,Eudistoma sluiteri,"Hartmeyer, 1909",103465,Animalia,Chordata,Ascidiacea,Aplousobranchia,Polycitoridae,Eudistoma,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Eudistoma sluiteri Hartmeyer, 1909. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=251568 on 2021-07-19",urn:lsid:marinespecies.org:taxname:251568,1,NA,0,0,NA,exact,2007-12-05T12:32:01.097Z
252530,http://www.marinespecies.org/aphia.php?p=taxdetails&id=252530,Eudistoma snakabri,"Tokioka, 1954",unaccepted,original combination,220,Species,103611,Eudistoma angolanum,"(Michaelsen, 1914)",103465,Animalia,Chordata,Ascidiacea,Aplousobranchia,Polycitoridae,Eudistoma,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Eudistoma snakabri Tokioka, 1954. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=252530 on 2021-07-19",urn:lsid:marinespecies.org:taxname:252530,1,NA,0,0,NA,exact,2007-12-05T14:57:18.013Z
250255,http://www.marinespecies.org/aphia.php?p=taxdetails&id=250255,Eudistoma spiculiferum,"Millar, 1977",accepted,NA,220,Species,250255,Eudistoma spiculiferum,"Millar, 1977",103465,Animalia,Chordata,Ascidiacea,Aplousobranchia,Polycitoridae,Eudistoma,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Eudistoma spiculiferum Millar, 1977. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=250255 on 2021-07-19",urn:lsid:marinespecies.org:taxname:250255,1,NA,0,0,NA,exact,2007-12-05T12:32:01.097Z
250256,http://www.marinespecies.org/aphia.php?p=taxdetails&id=250256,Eudistoma stellatum,"Monniot F., 1988",accepted,NA,220,Species,250256,Eudistoma stellatum,"Monniot F., 1988",103465,Animalia,Chordata,Ascidiacea,Aplousobranchia,Polycitoridae,Eudistoma,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Eudistoma stellatum Monniot F., 1988. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=250256 on 2021-07-19",urn:lsid:marinespecies.org:taxname:250256,1,NA,0,0,NA,exact,2007-12-05T12:32:01.097Z
250257,http://www.marinespecies.org/aphia.php?p=taxdetails&id=250257,Eudistoma superlatum,"Kott, 1990",accepted,NA,220,Species,250257,Eudistoma superlatum,"Kott, 1990",103465,Animalia,Chordata,Ascidiacea,Aplousobranchia,Polycitoridae,Eudistoma,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Eudistoma superlatum Kott, 1990. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=250257 on 2021-07-19",urn:lsid:marinespecies.org:taxname:250257,1,NA,0,0,NA,exact,2007-12-05T12:32:01.097Z
250258,http://www.marinespecies.org/aphia.php?p=taxdetails&id=250258,Eudistoma surinamense,"Millar, 1978",accepted,NA,220,Species,250258,Eudistoma surinamense,"Millar, 1978",103465,Animalia,Chordata,Ascidiacea,Aplousobranchia,Polycitoridae,Eudistoma,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Eudistoma surinamense Millar, 1978. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=250258 on 2021-07-19",urn:lsid:marinespecies.org:taxname:250258,1,NA,0,0,NA,exact,2007-12-05T12:32:01.097Z
250259,http://www.marinespecies.org/aphia.php?p=taxdetails&id=250259,Eudistoma tarponense,"Van Name, 1945",accepted,NA,220,Species,250259,Eudistoma tarponense,"Van Name, 1945",103465,Animalia,Chordata,Ascidiacea,Aplousobranchia,Polycitoridae,Eudistoma,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Eudistoma tarponense Van Name, 1945. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=250259 on 2021-07-19",urn:lsid:marinespecies.org:taxname:250259,1,NA,0,0,NA,exact,2007-12-05T12:32:01.097Z
250260,http://www.marinespecies.org/aphia.php?p=taxdetails&id=250260,Eudistoma tigrum,"Kott, 1990",accepted,NA,220,Species,250260,Eudistoma tigrum,"Kott, 1990",103465,Animalia,Chordata,Ascidiacea,Aplousobranchia,Polycitoridae,Eudistoma,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Eudistoma tigrum Kott, 1990. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=250260 on 2021-07-19",urn:lsid:marinespecies.org:taxname:250260,1,NA,0,0,NA,exact,2007-12-05T12:32:01.097Z
250261,http://www.marinespecies.org/aphia.php?p=taxdetails&id=250261,Eudistoma toealense,"Millar, 1975",unaccepted,misspelling,220,Species,252531,Eudistoma toealensis,"Millar, 1975",103465,Animalia,Chordata,Ascidiacea,Aplousobranchia,Polycitoridae,Eudistoma,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Eudistoma toealense Millar, 1975. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=250261 on 2021-07-19",urn:lsid:marinespecies.org:taxname:250261,1,NA,1,0,NA,exact,2010-07-01T23:51:47.497Z
252531,http://www.marinespecies.org/aphia.php?p=taxdetails&id=252531,Eudistoma toealensis,"Millar, 1975",accepted,NA,220,Species,252531,Eudistoma toealensis,"Millar, 1975",103465,Animalia,Chordata,Ascidiacea,Aplousobranchia,Polycitoridae,Eudistoma,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Eudistoma toealensis Millar, 1975. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=252531 on 2021-07-19",urn:lsid:marinespecies.org:taxname:252531,1,NA,0,0,NA,exact,2007-12-05T14:57:18.013Z
266085,http://www.marinespecies.org/aphia.php?p=taxdetails&id=266085,Eudistoma tokara,"Tokioka, 1954",unaccepted,NA,220,Species,250262,Eudistoma tokarae,"Tokioka, 1954",103465,Animalia,Chordata,Ascidiacea,Aplousobranchia,Polycitoridae,Eudistoma,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Eudistoma tokara Tokioka, 1954. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=266085 on 2021-07-19",urn:lsid:marinespecies.org:taxname:266085,1,NA,0,0,NA,exact,2010-06-25T20:58:01.977Z
250262,http://www.marinespecies.org/aphia.php?p=taxdetails&id=250262,Eudistoma tokarae,"Tokioka, 1954",accepted,NA,220,Species,250262,Eudistoma tokarae,"Tokioka, 1954",103465,Animalia,Chordata,Ascidiacea,Aplousobranchia,Polycitoridae,Eudistoma,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Eudistoma tokarae Tokioka, 1954. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=250262 on 2021-07-19",urn:lsid:marinespecies.org:taxname:250262,1,NA,0,0,NA,exact,2007-12-05T12:32:01.097Z
250263,http://www.marinespecies.org/aphia.php?p=taxdetails&id=250263,Eudistoma tokiokai,"Nishikawa, 1990",accepted,NA,220,Species,250263,Eudistoma tokiokai,"Nishikawa, 1990",103465,Animalia,Chordata,Ascidiacea,Aplousobranchia,Polycitoridae,Eudistoma,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Eudistoma tokiokai Nishikawa, 1990. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=250263 on 2021-07-19",urn:lsid:marinespecies.org:taxname:250263,1,NA,0,0,NA,exact,2007-12-05T12:32:01.097Z
252532,http://www.marinespecies.org/aphia.php?p=taxdetails&id=252532,Eudistoma torosum,"(Sluiter, 1909)",unaccepted,new combination,220,Species,250668,Exostoma ianthinum,"(Sluiter, 1909)",103465,Animalia,Chordata,Ascidiacea,Aplousobranchia,Polycitoridae,Eudistoma,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Eudistoma torosum (Sluiter, 1909). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=252532 on 2021-07-19",urn:lsid:marinespecies.org:taxname:252532,1,NA,0,0,NA,exact,2007-12-05T14:57:18.013Z
103623,http://www.marinespecies.org/aphia.php?p=taxdetails&id=103623,Eudistoma tridentatum,"(Heiden, 1893)",accepted,NA,220,Species,103623,Eudistoma tridentatum,"(Heiden, 1893)",103465,Animalia,Chordata,Ascidiacea,Aplousobranchia,Polycitoridae,Eudistoma,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Eudistoma tridentatum (Heiden, 1893). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=103623 on 2021-07-19",urn:lsid:marinespecies.org:taxname:103623,1,NA,0,0,NA,exact,2007-12-05T12:32:01.097Z
250264,http://www.marinespecies.org/aphia.php?p=taxdetails&id=250264,Eudistoma tumidum,"Kott, 1990",accepted,NA,220,Species,250264,Eudistoma tumidum,"Kott, 1990",103465,Animalia,Chordata,Ascidiacea,Aplousobranchia,Polycitoridae,Eudistoma,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Eudistoma tumidum Kott, 1990. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=250264 on 2021-07-19",urn:lsid:marinespecies.org:taxname:250264,1,NA,0,0,NA,exact,2007-12-05T12:32:01.097Z
250265,http://www.marinespecies.org/aphia.php?p=taxdetails&id=250265,Eudistoma vannamei,"Millar, 1977",accepted,NA,220,Species,250265,Eudistoma vannamei,"Millar, 1977",103465,Animalia,Chordata,Ascidiacea,Aplousobranchia,Polycitoridae,Eudistoma,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Eudistoma vannamei Millar, 1977. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=250265 on 2021-07-19",urn:lsid:marinespecies.org:taxname:250265,1,NA,0,0,NA,exact,2007-12-05T12:32:01.097Z
252533,http://www.marinespecies.org/aphia.php?p=taxdetails&id=252533,Eudistoma vastum,"(Millar, 1962)",unaccepted,new combination,220,Species,215973,Sigillina vasta,"Millar, 1962",103465,Animalia,Chordata,Ascidiacea,Aplousobranchia,Polycitoridae,Eudistoma,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Eudistoma vastum (Millar, 1962). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=252533 on 2021-07-19",urn:lsid:marinespecies.org:taxname:252533,1,NA,0,0,NA,exact,2007-12-05T14:57:18.013Z
876610,http://www.marinespecies.org/aphia.php?p=taxdetails&id=876610,Eudistoma versicolor,"Rocha & Oliveira, 2014",accepted,NA,220,Species,876610,Eudistoma versicolor,"Rocha & Oliveira, 2014",103465,Animalia,Chordata,Ascidiacea,Aplousobranchia,Polycitoridae,Eudistoma,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Eudistoma versicolor Rocha & Oliveira, 2014. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=876610 on 2021-07-19",urn:lsid:marinespecies.org:taxname:876610,1,NA,NA,NA,NA,exact,2016-05-15T19:06:28.733Z
250266,http://www.marinespecies.org/aphia.php?p=taxdetails&id=250266,Eudistoma vineum,"Monniot F. & Monniot C., 2001",accepted,NA,220,Species,250266,Eudistoma vineum,"Monniot F. & Monniot C., 2001",103465,Animalia,Chordata,Ascidiacea,Aplousobranchia,Polycitoridae,Eudistoma,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Eudistoma vineum Monniot F. & Monniot C., 2001. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=250266 on 2021-07-19",urn:lsid:marinespecies.org:taxname:250266,1,NA,0,0,NA,exact,2007-12-05T12:32:01.097Z
252534,http://www.marinespecies.org/aphia.php?p=taxdetails&id=252534,Eudistoma violaceum,"Van Name, 1902",unaccepted,literature misspelling,220,Species,250236,Eudistoma olivaceum,"(Van Name, 1902)",103465,Animalia,Chordata,Ascidiacea,Aplousobranchia,Polycitoridae,Eudistoma,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Eudistoma violaceum Van Name, 1902. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=252534 on 2021-07-19",urn:lsid:marinespecies.org:taxname:252534,1,NA,0,0,NA,exact,2007-12-05T14:57:18.013Z
250267,http://www.marinespecies.org/aphia.php?p=taxdetails&id=250267,Eudistoma viride,"Tokioka, 1955",accepted,NA,220,Species,250267,Eudistoma viride,"Tokioka, 1955",103465,Animalia,Chordata,Ascidiacea,Aplousobranchia,Polycitoridae,Eudistoma,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Eudistoma viride Tokioka, 1955. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=250267 on 2021-07-19",urn:lsid:marinespecies.org:taxname:250267,1,NA,0,0,NA,exact,2007-12-05T12:32:01.097Z
252535,http://www.marinespecies.org/aphia.php?p=taxdetails&id=252535,Eudistoma viridis,"Tokioka, 1955",unaccepted,original combination,220,Species,250267,Eudistoma viride,"Tokioka, 1955",103465,Animalia,Chordata,Ascidiacea,Aplousobranchia,Polycitoridae,Eudistoma,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Eudistoma viridis Tokioka, 1955. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=252535 on 2021-07-19",urn:lsid:marinespecies.org:taxname:252535,1,NA,0,0,NA,exact,2007-12-05T14:57:18.013Z
250268,http://www.marinespecies.org/aphia.php?p=taxdetails&id=250268,Eudistoma vitiata,"Kott, 1981",accepted,NA,220,Species,250268,Eudistoma vitiata,"Kott, 1981",103465,Animalia,Chordata,Ascidiacea,Aplousobranchia,Polycitoridae,Eudistoma,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Eudistoma vitiata Kott, 1981. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=250268 on 2021-07-19",urn:lsid:marinespecies.org:taxname:250268,1,NA,0,0,NA,exact,2007-12-05T12:32:01.097Z
103624,http://www.marinespecies.org/aphia.php?p=taxdetails&id=103624,Eudistoma vitreum,"(Sars, 1851)",accepted,NA,220,Species,103624,Eudistoma vitreum,"(Sars, 1851)",103465,Animalia,Chordata,Ascidiacea,Aplousobranchia,Polycitoridae,Eudistoma,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Eudistoma vitreum (Sars, 1851). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=103624 on 2021-07-19",urn:lsid:marinespecies.org:taxname:103624,1,NA,0,0,NA,exact,2007-12-05T12:32:01.097Z
250269,http://www.marinespecies.org/aphia.php?p=taxdetails&id=250269,Eudistoma vulgare,"Monniot F., 1988",accepted,NA,220,Species,250269,Eudistoma vulgare,"Monniot F., 1988",103465,Animalia,Chordata,Ascidiacea,Aplousobranchia,Polycitoridae,Eudistoma,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Eudistoma vulgare Monniot F., 1988. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=250269 on 2021-07-19",urn:lsid:marinespecies.org:taxname:250269,1,NA,0,0,NA,exact,2007-12-05T12:32:01.097Z
250668,http://www.marinespecies.org/aphia.php?p=taxdetails&id=250668,Exostoma ianthinum,"(Sluiter, 1909)",accepted,NA,220,Species,250668,Exostoma ianthinum,"(Sluiter, 1909)",249584,Animalia,Chordata,Ascidiacea,Aplousobranchia,Polycitoridae,Exostoma,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Exostoma ianthinum (Sluiter, 1909). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=250668 on 2021-07-19",urn:lsid:marinespecies.org:taxname:250668,1,NA,0,0,NA,exact,2007-12-05T12:32:01.097Z
250858,http://www.marinespecies.org/aphia.php?p=taxdetails&id=250858,Millarus diogenes,"Monniot C. & Monniot F., 1988",accepted,NA,220,Species,250858,Millarus diogenes,"Monniot C. & Monniot F., 1988",249585,Animalia,Chordata,Ascidiacea,Aplousobranchia,Polycitoridae,Millarus,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Millarus diogenes Monniot C. & Monniot F., 1988. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=250858 on 2021-07-19",urn:lsid:marinespecies.org:taxname:250858,1,NA,0,0,NA,exact,2007-12-05T12:32:01.097Z
253431,http://www.marinespecies.org/aphia.php?p=taxdetails&id=253431,Paessleria magalhaensis,"Michaelsen, 1907",unaccepted,original combination,220,Species,876845,Eudistoma magalhaensis,"(Michaelsen, 1907)",249586,Animalia,Chordata,Ascidiacea,Aplousobranchia,Polycitoridae,Paessleria,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Paessleria magalhaensis Michaelsen, 1907. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=253431 on 2021-07-19",urn:lsid:marinespecies.org:taxname:253431,1,NA,0,0,NA,exact,2007-12-05T14:57:18.013Z
253463,http://www.marinespecies.org/aphia.php?p=taxdetails&id=253463,Paradistoma adriaticum,"(Drasche, 1883)",unaccepted,new combination,220,Species,103625,Polycitor adriaticus,"(Drasche, 1883)",249587,Animalia,Chordata,Ascidiacea,Aplousobranchia,Polycitoridae,Paradistoma,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Paradistoma adriaticum (Drasche, 1883). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=253463 on 2021-07-19",urn:lsid:marinespecies.org:taxname:253463,1,NA,0,0,NA,exact,2007-12-05T14:57:18.013Z
253464,http://www.marinespecies.org/aphia.php?p=taxdetails&id=253464,Paradistoma crystallinum,"(Renier, 1804)",unaccepted,new combination,220,Species,103626,Polycitor crystallinus,"(Renier, 1804)",249587,Animalia,Chordata,Ascidiacea,Aplousobranchia,Polycitoridae,Paradistoma,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Paradistoma crystallinum (Renier, 1804). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=253464 on 2021-07-19",urn:lsid:marinespecies.org:taxname:253464,1,NA,0,0,NA,exact,2007-12-05T14:57:18.013Z
253556,http://www.marinespecies.org/aphia.php?p=taxdetails&id=253556,Polycitor adriaticum,"(Drasche, 1883)",unaccepted,literature misspelling,220,Species,103625,Polycitor adriaticus,"(Drasche, 1883)",103466,Animalia,Chordata,Ascidiacea,Aplousobranchia,Polycitoridae,Polycitor,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Polycitor adriaticum (Drasche, 1883). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=253556 on 2021-07-19",urn:lsid:marinespecies.org:taxname:253556,1,NA,0,0,NA,exact,2007-12-05T14:57:18.013Z
103625,http://www.marinespecies.org/aphia.php?p=taxdetails&id=103625,Polycitor adriaticus,"(Drasche, 1883)",accepted,NA,220,Species,103625,Polycitor adriaticus,"(Drasche, 1883)",103466,Animalia,Chordata,Ascidiacea,Aplousobranchia,Polycitoridae,Polycitor,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Polycitor adriaticus (Drasche, 1883). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=103625 on 2021-07-19",urn:lsid:marinespecies.org:taxname:103625,1,NA,0,0,NA,exact,2007-12-05T12:32:01.097Z
221333,http://www.marinespecies.org/aphia.php?p=taxdetails&id=221333,Polycitor africanus,"Monniot F. & Monniot C., 1997",accepted,NA,220,Species,221333,Polycitor africanus,"Monniot F. & Monniot C., 1997",103466,Animalia,Chordata,Ascidiacea,Aplousobranchia,Polycitoridae,Polycitor,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Polycitor africanus Monniot F. & Monniot C., 1997. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=221333 on 2021-07-19",urn:lsid:marinespecies.org:taxname:221333,1,NA,0,0,NA,exact,2007-12-05T12:32:01.097Z
253557,http://www.marinespecies.org/aphia.php?p=taxdetails&id=253557,Polycitor aggergatum,"Harant & Vernieres, 1933",unaccepted,original combination,220,Species,422928,Pycnoclavella producta,"(Milne Edwards, 1841)",103466,Animalia,Chordata,Ascidiacea,Aplousobranchia,Polycitoridae,Polycitor,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Polycitor aggergatum Harant & Vernieres, 1933. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=253557 on 2021-07-19",urn:lsid:marinespecies.org:taxname:253557,1,NA,0,0,NA,exact,2007-12-05T14:57:18.013Z
253558,http://www.marinespecies.org/aphia.php?p=taxdetails&id=253558,Polycitor amplus,"Sluiter, 1909",unaccepted,original combination,220,Species,215904,Eudistoma amplum,"(Sluiter, 1909)",103466,Animalia,Chordata,Ascidiacea,Aplousobranchia,Polycitoridae,Polycitor,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Polycitor amplus Sluiter, 1909. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=253558 on 2021-07-19",urn:lsid:marinespecies.org:taxname:253558,1,NA,0,0,NA,exact,2007-12-05T14:57:18.013Z
