AphiaID,url,scientificname,authority,status,unacceptreason,taxonRankID,rank,valid_AphiaID,valid_name,valid_authority,parentNameUsageID,kingdom,phylum,class,order,family,genus,citation,lsid,isMarine,isBrackish,isFreshwater,isTerrestrial,isExtinct,match_type,modified
147280,http://www.marinespecies.org/aphia.php?p=taxdetails&id=147280,Cerebratulus angusticeps,"Hubrecht, 1887",accepted,NA,220,Species,147280,Cerebratulus angusticeps,"Hubrecht, 1887",122348,Animalia,Nemertea,Pilidiophora,Heteronemertea,Lineidae,Cerebratulus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Cerebratulus angusticeps Hubrecht, 1887. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=147280 on 2021-07-19",urn:lsid:marinespecies.org:taxname:147280,1,NA,0,0,NA,exact,2005-03-04T09:11:57.730Z
122454,http://www.marinespecies.org/aphia.php?p=taxdetails&id=122454,Cerebratulus annellatus,"(Leuckart, 1849)",accepted,NA,220,Species,122454,Cerebratulus annellatus,"(Leuckart, 1849)",122348,Animalia,Nemertea,Pilidiophora,Heteronemertea,Lineidae,Cerebratulus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Cerebratulus annellatus (Leuckart, 1849). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=122454 on 2021-07-19",urn:lsid:marinespecies.org:taxname:122454,1,NA,NA,NA,NA,exact,2005-07-18T07:07:26.257Z
147284,http://www.marinespecies.org/aphia.php?p=taxdetails&id=147284,Cerebratulus antillensis,"Coe, 1901",accepted,NA,220,Species,147284,Cerebratulus antillensis,"Coe, 1901",122348,Animalia,Nemertea,Pilidiophora,Heteronemertea,Lineidae,Cerebratulus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Cerebratulus antillensis Coe, 1901. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=147284 on 2021-07-19",urn:lsid:marinespecies.org:taxname:147284,1,NA,0,0,NA,exact,2005-03-04T09:11:57.730Z
147285,http://www.marinespecies.org/aphia.php?p=taxdetails&id=147285,Cerebratulus aracaensis,"Senz, 1997",accepted,NA,220,Species,147285,Cerebratulus aracaensis,"Senz, 1997",122348,Animalia,Nemertea,Pilidiophora,Heteronemertea,Lineidae,Cerebratulus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Cerebratulus aracaensis Senz, 1997. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=147285 on 2021-07-19",urn:lsid:marinespecies.org:taxname:147285,1,NA,0,0,NA,exact,2005-03-04T09:11:57.730Z
147286,http://www.marinespecies.org/aphia.php?p=taxdetails&id=147286,Cerebratulus arnosus,"Takakura, 1898",accepted,NA,220,Species,147286,Cerebratulus arnosus,"Takakura, 1898",122348,Animalia,Nemertea,Pilidiophora,Heteronemertea,Lineidae,Cerebratulus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Cerebratulus arnosus Takakura, 1898. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=147286 on 2021-07-19",urn:lsid:marinespecies.org:taxname:147286,1,NA,0,0,NA,exact,2005-03-04T09:11:57.730Z
177798,http://www.marinespecies.org/aphia.php?p=taxdetails&id=177798,Cerebratulus ater,"Verrill, 1895",nomen dubium,NA,220,Species,155832,Dushia atra,"(Girard, 1851) sensu Girard, 1851",122348,Animalia,Nemertea,Pilidiophora,Heteronemertea,Lineidae,Cerebratulus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Cerebratulus ater Verrill, 1895. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=177798 on 2021-07-19",urn:lsid:marinespecies.org:taxname:177798,1,0,0,0,0,exact,2020-01-24T19:39:27.293Z
1416781,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1416781,Cerebratulus ater,"(Girard, 1851) sensu Stiasny-Wijnhoff, 1925",unaccepted,uncertain synonym,220,Species,1416629,Dushia wijnhoffae,"Schwartz & Norenburg, 2019",122348,Animalia,Nemertea,Pilidiophora,Heteronemertea,Lineidae,Cerebratulus,"WoRMS (2021). Cerebratulus ater (Girard, 1851) sensu Stiasny-Wijnhoff, 1925. Accessed at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1416781 on 2021-07-19",urn:lsid:marinespecies.org:taxname:1416781,1,0,0,0,0,exact,2020-01-24T19:39:27.293Z
177793,http://www.marinespecies.org/aphia.php?p=taxdetails&id=177793,Cerebratulus aurantiacus,NA,unaccepted,synonym,220,Species,122492,Leucocephalonemertes aurantiaca,"(Grube, 1855)",122348,Animalia,Nemertea,Pilidiophora,Heteronemertea,Lineidae,Cerebratulus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Cerebratulus aurantiacus. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=177793 on 2021-07-19",urn:lsid:marinespecies.org:taxname:177793,1,NA,0,0,NA,exact,2005-07-27T07:41:32.257Z
122455,http://www.marinespecies.org/aphia.php?p=taxdetails&id=122455,Cerebratulus aureolus,"Bürger, 1892",accepted,NA,220,Species,122455,Cerebratulus aureolus,"Bürger, 1892",122348,Animalia,Nemertea,Pilidiophora,Heteronemertea,Lineidae,Cerebratulus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Cerebratulus aureolus Bürger, 1892. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=122455 on 2021-07-19",urn:lsid:marinespecies.org:taxname:122455,1,NA,NA,NA,NA,exact,2005-03-04T09:11:57.730Z
147287,http://www.marinespecies.org/aphia.php?p=taxdetails&id=147287,Cerebratulus australis,"(Stimpson, 1857)",accepted,NA,220,Species,147287,Cerebratulus australis,"(Stimpson, 1857)",122348,Animalia,Nemertea,Pilidiophora,Heteronemertea,Lineidae,Cerebratulus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Cerebratulus australis (Stimpson, 1857). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=147287 on 2021-07-19",urn:lsid:marinespecies.org:taxname:147287,1,NA,0,0,NA,exact,2005-03-04T09:11:57.730Z
122456,http://www.marinespecies.org/aphia.php?p=taxdetails&id=122456,Cerebratulus barentsi,"Bürger, 1895",accepted,NA,220,Species,122456,Cerebratulus barentsi,"Bürger, 1895",122348,Animalia,Nemertea,Pilidiophora,Heteronemertea,Lineidae,Cerebratulus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Cerebratulus barentsi Bürger, 1895. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=122456 on 2021-07-19",urn:lsid:marinespecies.org:taxname:122456,1,NA,NA,NA,NA,exact,2005-03-04T09:11:57.730Z
147289,http://www.marinespecies.org/aphia.php?p=taxdetails&id=147289,Cerebratulus bedfordii,"Punnett, 1900",accepted,NA,220,Species,147289,Cerebratulus bedfordii,"Punnett, 1900",122348,Animalia,Nemertea,Pilidiophora,Heteronemertea,Lineidae,Cerebratulus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Cerebratulus bedfordii Punnett, 1900. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=147289 on 2021-07-19",urn:lsid:marinespecies.org:taxname:147289,1,NA,0,0,NA,exact,2005-03-04T09:11:57.730Z
147290,http://www.marinespecies.org/aphia.php?p=taxdetails&id=147290,Cerebratulus bicornis,"Joubin & François, 1892",accepted,NA,220,Species,147290,Cerebratulus bicornis,"Joubin & François, 1892",122348,Animalia,Nemertea,Pilidiophora,Heteronemertea,Lineidae,Cerebratulus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Cerebratulus bicornis Joubin & François, 1892. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=147290 on 2021-07-19",urn:lsid:marinespecies.org:taxname:147290,1,NA,0,0,NA,exact,2005-03-04T09:11:57.730Z
177570,http://www.marinespecies.org/aphia.php?p=taxdetails&id=177570,Cerebratulus bilineatus,"sensu Delle Chiaje, 1829",accepted,NA,220,Species,177570,Cerebratulus bilineatus,"sensu Delle Chiaje, 1829",122348,Animalia,Nemertea,Pilidiophora,Heteronemertea,Lineidae,Cerebratulus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Cerebratulus bilineatus sensu Delle Chiaje, 1829. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=177570 on 2021-07-19",urn:lsid:marinespecies.org:taxname:177570,1,NA,0,0,NA,exact,2005-07-26T11:57:29.633Z
122457,http://www.marinespecies.org/aphia.php?p=taxdetails&id=122457,Cerebratulus bivittatus,"Uljanin, 1870",accepted,NA,220,Species,122457,Cerebratulus bivittatus,"Uljanin, 1870",122348,Animalia,Nemertea,Pilidiophora,Heteronemertea,Lineidae,Cerebratulus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Cerebratulus bivittatus Uljanin, 1870. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=122457 on 2021-07-19",urn:lsid:marinespecies.org:taxname:122457,1,NA,NA,NA,NA,exact,2017-07-31T20:03:18.833Z
122458,http://www.marinespecies.org/aphia.php?p=taxdetails&id=122458,Cerebratulus borealis,"(Diesing, 1862)",accepted,NA,220,Species,122458,Cerebratulus borealis,"(Diesing, 1862)",122348,Animalia,Nemertea,Pilidiophora,Heteronemertea,Lineidae,Cerebratulus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Cerebratulus borealis (Diesing, 1862). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=122458 on 2021-07-19",urn:lsid:marinespecies.org:taxname:122458,1,NA,NA,NA,NA,exact,2005-07-18T07:07:26.257Z
122459,http://www.marinespecies.org/aphia.php?p=taxdetails&id=122459,Cerebratulus brevis,"Ushakov, 1926",accepted,NA,220,Species,122459,Cerebratulus brevis,"Ushakov, 1926",122348,Animalia,Nemertea,Pilidiophora,Heteronemertea,Lineidae,Cerebratulus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Cerebratulus brevis Ushakov, 1926. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=122459 on 2021-07-19",urn:lsid:marinespecies.org:taxname:122459,1,NA,NA,NA,NA,exact,2005-03-04T09:11:57.730Z
147293,http://www.marinespecies.org/aphia.php?p=taxdetails&id=147293,Cerebratulus brunneus,"Punnett, 1900",accepted,NA,220,Species,147293,Cerebratulus brunneus,"Punnett, 1900",122348,Animalia,Nemertea,Pilidiophora,Heteronemertea,Lineidae,Cerebratulus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Cerebratulus brunneus Punnett, 1900. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=147293 on 2021-07-19",urn:lsid:marinespecies.org:taxname:147293,1,NA,0,0,NA,exact,2005-03-04T09:11:57.730Z
147294,http://www.marinespecies.org/aphia.php?p=taxdetails&id=147294,Cerebratulus caledonicus,"Joubin & François, 1892",accepted,NA,220,Species,147294,Cerebratulus caledonicus,"Joubin & François, 1892",122348,Animalia,Nemertea,Pilidiophora,Heteronemertea,Lineidae,Cerebratulus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Cerebratulus caledonicus Joubin & François, 1892. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=147294 on 2021-07-19",urn:lsid:marinespecies.org:taxname:147294,1,NA,0,0,NA,exact,2005-03-04T09:11:57.730Z
147295,http://www.marinespecies.org/aphia.php?p=taxdetails&id=147295,Cerebratulus californiensis,"Coe, 1905",accepted,NA,220,Species,147295,Cerebratulus californiensis,"Coe, 1905",122348,Animalia,Nemertea,Pilidiophora,Heteronemertea,Lineidae,Cerebratulus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Cerebratulus californiensis Coe, 1905. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=147295 on 2021-07-19",urn:lsid:marinespecies.org:taxname:147295,1,NA,0,0,NA,exact,2005-03-04T09:11:57.730Z
122460,http://www.marinespecies.org/aphia.php?p=taxdetails&id=122460,Cerebratulus cestoides,"Bürger, 1895",accepted,NA,220,Species,122460,Cerebratulus cestoides,"Bürger, 1895",122348,Animalia,Nemertea,Pilidiophora,Heteronemertea,Lineidae,Cerebratulus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Cerebratulus cestoides Bürger, 1895. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=122460 on 2021-07-19",urn:lsid:marinespecies.org:taxname:122460,1,NA,NA,NA,NA,exact,2005-03-04T09:11:57.730Z
147296,http://www.marinespecies.org/aphia.php?p=taxdetails&id=147296,Cerebratulus chilensis,"Friedrich, 1970",accepted,NA,220,Species,147296,Cerebratulus chilensis,"Friedrich, 1970",122348,Animalia,Nemertea,Pilidiophora,Heteronemertea,Lineidae,Cerebratulus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Cerebratulus chilensis Friedrich, 1970. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=147296 on 2021-07-19",urn:lsid:marinespecies.org:taxname:147296,1,NA,0,0,NA,exact,2005-03-04T09:11:57.730Z
147297,http://www.marinespecies.org/aphia.php?p=taxdetails&id=147297,Cerebratulus communis,"Takakura, 1898",taxon inquirendum,NA,220,Species,147297,Cerebratulus communis,"Takakura, 1898",122348,Animalia,Nemertea,Pilidiophora,Heteronemertea,Lineidae,Cerebratulus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Cerebratulus communis Takakura, 1898. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=147297 on 2021-07-19",urn:lsid:marinespecies.org:taxname:147297,1,NA,0,0,0,exact,2019-04-02T18:16:47.977Z
122461,http://www.marinespecies.org/aphia.php?p=taxdetails&id=122461,Cerebratulus complanatus,"(Kölliker, 1845)",accepted,NA,220,Species,122461,Cerebratulus complanatus,"(Kölliker, 1845)",122348,Animalia,Nemertea,Pilidiophora,Heteronemertea,Lineidae,Cerebratulus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Cerebratulus complanatus (Kölliker, 1845). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=122461 on 2021-07-19",urn:lsid:marinespecies.org:taxname:122461,1,NA,NA,NA,NA,exact,2005-03-04T09:11:57.730Z
175886,http://www.marinespecies.org/aphia.php?p=taxdetails&id=175886,Cerebratulus crassus,"Quatrefages, 1846",unaccepted,synonym,220,Species,122863,Paradrepanophorus crassus,"(Quatrefages, 1846)",122348,Animalia,Nemertea,Pilidiophora,Heteronemertea,Lineidae,Cerebratulus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Cerebratulus crassus Quatrefages, 1846. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=175886 on 2021-07-19",urn:lsid:marinespecies.org:taxname:175886,1,NA,NA,NA,NA,exact,2016-03-11T19:21:18.183Z
122462,http://www.marinespecies.org/aphia.php?p=taxdetails&id=122462,Cerebratulus croceus,"Grube, 1864",accepted,NA,220,Species,122462,Cerebratulus croceus,"Grube, 1864",122348,Animalia,Nemertea,Pilidiophora,Heteronemertea,Lineidae,Cerebratulus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Cerebratulus croceus Grube, 1864. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=122462 on 2021-07-19",urn:lsid:marinespecies.org:taxname:122462,1,NA,NA,NA,NA,exact,2005-03-04T09:11:57.730Z
147300,http://www.marinespecies.org/aphia.php?p=taxdetails&id=147300,Cerebratulus darvelli,"Gibson, 1990",accepted,NA,220,Species,147300,Cerebratulus darvelli,"Gibson, 1990",122348,Animalia,Nemertea,Pilidiophora,Heteronemertea,Lineidae,Cerebratulus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Cerebratulus darvelli Gibson, 1990. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=147300 on 2021-07-19",urn:lsid:marinespecies.org:taxname:147300,1,NA,0,0,NA,exact,2005-03-04T09:11:57.730Z
122463,http://www.marinespecies.org/aphia.php?p=taxdetails&id=122463,Cerebratulus depressus,"Quatrefages, 1846",accepted,NA,220,Species,122463,Cerebratulus depressus,"Quatrefages, 1846",122348,Animalia,Nemertea,Pilidiophora,Heteronemertea,Lineidae,Cerebratulus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Cerebratulus depressus Quatrefages, 1846. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=122463 on 2021-07-19",urn:lsid:marinespecies.org:taxname:122463,1,NA,NA,NA,NA,exact,2005-03-04T09:11:57.730Z
122464,http://www.marinespecies.org/aphia.php?p=taxdetails&id=122464,Cerebratulus eisigii,"Hubrecht, 1880",accepted,NA,220,Species,122464,Cerebratulus eisigii,"Hubrecht, 1880",122348,Animalia,Nemertea,Pilidiophora,Heteronemertea,Lineidae,Cerebratulus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Cerebratulus eisigii Hubrecht, 1880. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=122464 on 2021-07-19",urn:lsid:marinespecies.org:taxname:122464,1,NA,NA,NA,NA,exact,2005-03-04T09:11:57.730Z
122465,http://www.marinespecies.org/aphia.php?p=taxdetails&id=122465,Cerebratulus epsilon,"Joubin, 1902",accepted,NA,220,Species,122465,Cerebratulus epsilon,"Joubin, 1902",122348,Animalia,Nemertea,Pilidiophora,Heteronemertea,Lineidae,Cerebratulus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Cerebratulus epsilon Joubin, 1902. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=122465 on 2021-07-19",urn:lsid:marinespecies.org:taxname:122465,1,NA,NA,NA,NA,exact,2005-03-04T09:11:57.730Z
122466,http://www.marinespecies.org/aphia.php?p=taxdetails&id=122466,Cerebratulus erythrorochma,"Joubin, 1902",accepted,NA,220,Species,122466,Cerebratulus erythrorochma,"Joubin, 1902",122348,Animalia,Nemertea,Pilidiophora,Heteronemertea,Lineidae,Cerebratulus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Cerebratulus erythrorochma Joubin, 1902. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=122466 on 2021-07-19",urn:lsid:marinespecies.org:taxname:122466,1,NA,NA,NA,NA,exact,2005-03-04T09:11:57.730Z
147303,http://www.marinespecies.org/aphia.php?p=taxdetails&id=147303,Cerebratulus erythrus,"Punnett, 1900",accepted,NA,220,Species,147303,Cerebratulus erythrus,"Punnett, 1900",122348,Animalia,Nemertea,Pilidiophora,Heteronemertea,Lineidae,Cerebratulus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Cerebratulus erythrus Punnett, 1900. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=147303 on 2021-07-19",urn:lsid:marinespecies.org:taxname:147303,1,NA,0,0,NA,exact,2005-03-04T09:11:57.730Z
147304,http://www.marinespecies.org/aphia.php?p=taxdetails&id=147304,Cerebratulus fasciatus,"Stimpson, 1857",unaccepted,Junior Synonym,220,Species,122586,Notospermus geniculatus,"(Delle Chiaje, 1822)",122348,Animalia,Nemertea,Pilidiophora,Heteronemertea,Lineidae,Cerebratulus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Cerebratulus fasciatus Stimpson, 1857. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=147304 on 2021-07-19",urn:lsid:marinespecies.org:taxname:147304,1,NA,0,0,NA,exact,2018-05-02T15:42:14.783Z
122467,http://www.marinespecies.org/aphia.php?p=taxdetails&id=122467,Cerebratulus ferrugineus,"Bürger, 1892",accepted,NA,220,Species,122467,Cerebratulus ferrugineus,"Bürger, 1892",122348,Animalia,Nemertea,Pilidiophora,Heteronemertea,Lineidae,Cerebratulus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Cerebratulus ferrugineus Bürger, 1892. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=122467 on 2021-07-19",urn:lsid:marinespecies.org:taxname:122467,1,NA,NA,NA,NA,exact,2005-03-04T09:11:57.730Z
122468,http://www.marinespecies.org/aphia.php?p=taxdetails&id=122468,Cerebratulus fissuralis,"Friedrich, 1958",accepted,NA,220,Species,122468,Cerebratulus fissuralis,"Friedrich, 1958",122348,Animalia,Nemertea,Pilidiophora,Heteronemertea,Lineidae,Cerebratulus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Cerebratulus fissuralis Friedrich, 1958. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=122468 on 2021-07-19",urn:lsid:marinespecies.org:taxname:122468,1,NA,NA,NA,NA,exact,2005-03-04T09:11:57.730Z
122469,http://www.marinespecies.org/aphia.php?p=taxdetails&id=122469,Cerebratulus flavifrons,"Grube, 1864",accepted,NA,220,Species,122469,Cerebratulus flavifrons,"Grube, 1864",122348,Animalia,Nemertea,Pilidiophora,Heteronemertea,Lineidae,Cerebratulus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Cerebratulus flavifrons Grube, 1864. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=122469 on 2021-07-19",urn:lsid:marinespecies.org:taxname:122469,1,NA,NA,NA,NA,exact,2005-03-04T09:11:57.730Z
122469,http://www.marinespecies.org/aphia.php?p=taxdetails&id=122469,Cerebratulus flavifrons,"Grube, 1864",accepted,NA,220,Species,122469,Cerebratulus flavifrons,"Grube, 1864",122348,Animalia,Nemertea,Pilidiophora,Heteronemertea,Lineidae,Cerebratulus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Cerebratulus flavifrons Grube, 1864. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=122469 on 2021-07-19",urn:lsid:marinespecies.org:taxname:122469,1,NA,NA,NA,NA,exact,2005-03-04T09:11:57.730Z
147306,http://www.marinespecies.org/aphia.php?p=taxdetails&id=147306,Cerebratulus formosus,"Iwata, 1957",accepted,NA,220,Species,147306,Cerebratulus formosus,"Iwata, 1957",122348,Animalia,Nemertea,Pilidiophora,Heteronemertea,Lineidae,Cerebratulus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Cerebratulus formosus Iwata, 1957. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=147306 on 2021-07-19",urn:lsid:marinespecies.org:taxname:147306,1,NA,0,0,NA,exact,2005-03-04T09:11:57.730Z
147356,http://www.marinespecies.org/aphia.php?p=taxdetails&id=147356,Cerebratulus fragilis,NA,unaccepted,synonym,220,Species,122478,Cerebratulus marginatus,"Renier, 1804",122348,Animalia,Nemertea,Pilidiophora,Heteronemertea,Lineidae,Cerebratulus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Cerebratulus fragilis. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=147356 on 2021-07-19",urn:lsid:marinespecies.org:taxname:147356,1,NA,NA,NA,NA,exact,2005-03-04T13:00:54.747Z
177655,http://www.marinespecies.org/aphia.php?p=taxdetails&id=177655,Cerebratulus fuscescens,NA,unaccepted,synonym,220,Species,122536,Lineus ruber,"(Müller, 1774)",122348,Animalia,Nemertea,Pilidiophora,Heteronemertea,Lineidae,Cerebratulus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Cerebratulus fuscescens. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=177655 on 2021-07-19",urn:lsid:marinespecies.org:taxname:177655,1,NA,0,0,NA,exact,2005-07-26T11:57:29.633Z
122470,http://www.marinespecies.org/aphia.php?p=taxdetails&id=122470,Cerebratulus fuscoides,"Bürger, 1892",accepted,NA,220,Species,122470,Cerebratulus fuscoides,"Bürger, 1892",122348,Animalia,Nemertea,Pilidiophora,Heteronemertea,Lineidae,Cerebratulus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Cerebratulus fuscoides Bürger, 1892. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=122470 on 2021-07-19",urn:lsid:marinespecies.org:taxname:122470,1,NA,NA,NA,NA,exact,2005-03-04T09:11:57.730Z
122471,http://www.marinespecies.org/aphia.php?p=taxdetails&id=122471,Cerebratulus fuscus,"(McIntosh, 1874)",accepted,NA,220,Species,122471,Cerebratulus fuscus,"(McIntosh, 1874)",122348,Animalia,Nemertea,Pilidiophora,Heteronemertea,Lineidae,Cerebratulus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Cerebratulus fuscus (McIntosh, 1874). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=122471 on 2021-07-19",urn:lsid:marinespecies.org:taxname:122471,1,NA,NA,NA,NA,exact,2005-03-04T09:11:57.730Z
122472,http://www.marinespecies.org/aphia.php?p=taxdetails&id=122472,Cerebratulus gamma,"Joubin, 1902",accepted,NA,220,Species,122472,Cerebratulus gamma,"Joubin, 1902",122348,Animalia,Nemertea,Pilidiophora,Heteronemertea,Lineidae,Cerebratulus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Cerebratulus gamma Joubin, 1902. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=122472 on 2021-07-19",urn:lsid:marinespecies.org:taxname:122472,1,NA,NA,NA,NA,exact,2005-03-04T09:11:57.730Z
