AphiaID,url,scientificname,authority,status,unacceptreason,taxonRankID,rank,valid_AphiaID,valid_name,valid_authority,parentNameUsageID,kingdom,phylum,class,order,family,genus,citation,lsid,isMarine,isBrackish,isFreshwater,isTerrestrial,isExtinct,match_type,modified
100594,http://www.marinespecies.org/aphia.php?p=taxdetails&id=100594,Echinorhynchus borealis,"Linstow, 1901",unaccepted,"Synonym; pre-occupied by E. borealis Gmelin, 1791",220,Species,100598,Echinorhynchus cinctulus,"Porta, 1905",20315,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Echinorhynchidae,Echinorhynchus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Echinorhynchus borealis Linstow, 1901. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=100594 on 2021-07-16",urn:lsid:marinespecies.org:taxname:100594,1,NA,NA,NA,NA,exact,2020-01-22T13:28:04.120Z
100595,http://www.marinespecies.org/aphia.php?p=taxdetails&id=100595,Echinorhynchus bothniensis,"Zdzitowiecki & Valtonen, 1987",accepted,NA,220,Species,100595,Echinorhynchus bothniensis,"Zdzitowiecki & Valtonen, 1987",20315,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Echinorhynchidae,Echinorhynchus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Echinorhynchus bothniensis Zdzitowiecki & Valtonen, 1987. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=100595 on 2021-07-16",urn:lsid:marinespecies.org:taxname:100595,1,NA,NA,NA,NA,exact,2004-12-21T15:54:05Z
100596,http://www.marinespecies.org/aphia.php?p=taxdetails&id=100596,Echinorhynchus brayi,"Wayland, Sommerville & Gibson, 1999",accepted,NA,220,Species,100596,Echinorhynchus brayi,"Wayland, Sommerville & Gibson, 1999",20315,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Echinorhynchidae,Echinorhynchus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Echinorhynchus brayi Wayland, Sommerville & Gibson, 1999. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=100596 on 2021-07-16",urn:lsid:marinespecies.org:taxname:100596,1,NA,NA,NA,NA,exact,2004-12-21T15:54:05Z
341225,http://www.marinespecies.org/aphia.php?p=taxdetails&id=341225,Echinorhynchus brevicollis,"Malm, 1867",unaccepted,Superseded combination,220,Species,147794,Bolbosoma brevicolle,"(Malm, 1867) Porta, 1908",20315,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Echinorhynchidae,Echinorhynchus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Echinorhynchus brevicollis Malm, 1867. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=341225 on 2021-07-16",urn:lsid:marinespecies.org:taxname:341225,1,NA,NA,NA,NA,exact,2020-05-04T14:29:29.127Z
341228,http://www.marinespecies.org/aphia.php?p=taxdetails&id=341228,Echinorhynchus bullosus,"von Linstow, 1892",unaccepted,Superseded combination,220,Species,341189,Corynosoma bullosum,"(Linstow, 1892) Railliet & Henry, 1907",20315,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Echinorhynchidae,Echinorhynchus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Echinorhynchus bullosus von Linstow, 1892. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=341228 on 2021-07-16",urn:lsid:marinespecies.org:taxname:341228,1,NA,NA,NA,NA,exact,2019-09-12T12:54:33.543Z
1398259,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1398259,Echinorhynchus caenoformis,"Heitz, 1919",unaccepted,Superseded combination,220,Species,1398258,Bolbosoma caenoforme,"(Heitz, 1920) Meyer, 1932",20315,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Echinorhynchidae,Echinorhynchus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Echinorhynchus caenoformis Heitz, 1919. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1398259 on 2021-07-16",urn:lsid:marinespecies.org:taxname:1398259,1,NA,NA,NA,NA,exact,2020-01-09T12:02:43.057Z
100597,http://www.marinespecies.org/aphia.php?p=taxdetails&id=100597,Echinorhynchus calloti,"Golvan, 1969",accepted,NA,220,Species,100597,Echinorhynchus calloti,"Golvan, 1969",20315,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Echinorhynchidae,Echinorhynchus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Echinorhynchus calloti Golvan, 1969. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=100597 on 2021-07-16",urn:lsid:marinespecies.org:taxname:100597,1,NA,NA,NA,NA,exact,2004-12-21T15:54:05Z
341217,http://www.marinespecies.org/aphia.php?p=taxdetails&id=341217,Echinorhynchus campbelli,"Leiper & Atkinson, 1914",unaccepted,Superseded combination,220,Species,341201,Metacanthocephalus campbelli,"(Leiper & Atkinson, 1914) Golvan, 1969",20315,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Echinorhynchidae,Echinorhynchus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Echinorhynchus campbelli Leiper & Atkinson, 1914. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=341217 on 2021-07-16",urn:lsid:marinespecies.org:taxname:341217,1,NA,NA,NA,NA,exact,2019-12-07T13:05:01.730Z
448679,http://www.marinespecies.org/aphia.php?p=taxdetails&id=448679,Echinorhynchus canyonensis,"Huffman & Kleiver, 1977",accepted,NA,220,Species,448679,Echinorhynchus canyonensis,"Huffman & Kleiver, 1977",20315,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Echinorhynchidae,Echinorhynchus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Echinorhynchus canyonensis Huffman & Kleiver, 1977. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=448679 on 2021-07-16",urn:lsid:marinespecies.org:taxname:448679,1,NA,NA,NA,NA,exact,2010-01-26T09:23:44.957Z
1376509,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1376509,Echinorhynchus capitatus,"von Linstow, 1880",unaccepted,Superseded combination,220,Species,100605,Bolbosoma capitatum,"(von Linstow, 1880) Porta, 1908",20315,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Echinorhynchidae,Echinorhynchus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Echinorhynchus capitatus von Linstow, 1880. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1376509 on 2021-07-16",urn:lsid:marinespecies.org:taxname:1376509,1,NA,NA,NA,NA,exact,2020-05-04T14:29:29.127Z
448680,http://www.marinespecies.org/aphia.php?p=taxdetails&id=448680,Echinorhynchus cestodicola,"Linstow, 1905",accepted,NA,220,Species,448680,Echinorhynchus cestodicola,"Linstow, 1905",20315,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Echinorhynchidae,Echinorhynchus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Echinorhynchus cestodicola Linstow, 1905. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=448680 on 2021-07-16",urn:lsid:marinespecies.org:taxname:448680,1,NA,NA,NA,NA,exact,2010-01-26T09:23:44.957Z
1016551,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1016551,Echinorhynchus cherchiae,"Monticelli, 1889",accepted,NA,220,Species,1016551,Echinorhynchus cherchiae,"Monticelli, 1889",20315,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Echinorhynchidae,Echinorhynchus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Echinorhynchus cherchiae Monticelli, 1889. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1016551 on 2021-07-16",urn:lsid:marinespecies.org:taxname:1016551,1,NA,NA,NA,NA,exact,2017-07-13T15:34:57.127Z
100598,http://www.marinespecies.org/aphia.php?p=taxdetails&id=100598,Echinorhynchus cinctulus,"Porta, 1905",accepted,NA,220,Species,100598,Echinorhynchus cinctulus,"Porta, 1905",20315,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Echinorhynchidae,Echinorhynchus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Echinorhynchus cinctulus Porta, 1905. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=100598 on 2021-07-16",urn:lsid:marinespecies.org:taxname:100598,1,NA,NA,NA,NA,exact,2004-12-21T15:54:05Z
1441228,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1441228,Echinorhynchus corrugatus,sensu Monticelli (1900),unaccepted,Synonym ,220,Species,448692,Solearhynchus rhytidotes,"(Monticelli, 1905) Belofastova, 2006",20315,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Echinorhynchidae,Echinorhynchus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Echinorhynchus corrugatus sensu Monticelli (1900). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1441228 on 2021-07-16",urn:lsid:marinespecies.org:taxname:1441228,1,NA,NA,NA,NA,exact,2020-06-11T17:49:24.763Z
1392646,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1392646,Echinorhynchus crassicollis,"Villot, 1875",unaccepted,Superseded combination,220,Species,100632,Plagiorhynchus (Plagiorhynchus) crassicollis,"(Villot, 1875) Lühe, 1911",20315,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Echinorhynchidae,Echinorhynchus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Echinorhynchus crassicollis Villot, 1875. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1392646 on 2021-07-16",urn:lsid:marinespecies.org:taxname:1392646,1,NA,NA,1,NA,exact,2019-12-11T18:54:42.637Z
341219,http://www.marinespecies.org/aphia.php?p=taxdetails&id=341219,Echinorhynchus debenhami,"Leiper & Atkinson, 1914",unaccepted,Synonym,220,Species,341204,Metacanthocephalus rennicki,"(Leiper & Atkinson, 1914) Zdzitowiecki, 1983",20315,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Echinorhynchidae,Echinorhynchus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Echinorhynchus debenhami Leiper & Atkinson, 1914. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=341219 on 2021-07-16",urn:lsid:marinespecies.org:taxname:341219,1,NA,NA,NA,NA,exact,2019-12-07T13:05:01.730Z
448681,http://www.marinespecies.org/aphia.php?p=taxdetails&id=448681,Echinorhynchus dissimilis,"Yamaguti, 1939",accepted,NA,220,Species,448681,Echinorhynchus dissimilis,"Yamaguti, 1939",20315,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Echinorhynchidae,Echinorhynchus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Echinorhynchus dissimilis Yamaguti, 1939. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=448681 on 2021-07-16",urn:lsid:marinespecies.org:taxname:448681,1,NA,NA,NA,NA,exact,2010-01-26T09:23:44.957Z
1416583,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1416583,Echinorhynchus ekbaumi,"GoIvan, 1969",unaccepted,Synonym ,220,Species,100599,Echinorhynchus gadi,"Zoega in Müller, 1776",20315,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Echinorhynchidae,Echinorhynchus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Echinorhynchus ekbaumi GoIvan, 1969. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1416583 on 2021-07-16",urn:lsid:marinespecies.org:taxname:1416583,1,NA,NA,NA,NA,exact,2020-01-23T18:55:57.467Z
1390888,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1390888,Echinorhynchus eperlani,"Rudolphi, 1809",unaccepted,Superseded combination,220,Species,448860,Corynosoma eperlani,"(Rudolphi, 1809) Petrochenko, 1958",20315,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Echinorhynchidae,Echinorhynchus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Echinorhynchus eperlani Rudolphi, 1809. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1390888 on 2021-07-16",urn:lsid:marinespecies.org:taxname:1390888,1,NA,NA,NA,NA,exact,2019-11-27T18:45:12.227Z
1394156,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1394156,Echinorhynchus exiguus,"von Linstow, 1901",unaccepted,Superseded combination,220,Species,100648,Telosentis exiguus,"(von Linstow, 1901) Van Cleave, 1923",20315,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Echinorhynchidae,Echinorhynchus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Echinorhynchus exiguus von Linstow, 1901. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1394156 on 2021-07-16",urn:lsid:marinespecies.org:taxname:1394156,1,NA,NA,NA,NA,exact,2019-12-24T15:51:35.653Z
1390420,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1390420,Echinorhynchus frassoni,"Molin, 1858",unaccepted,Superseded combination,220,Species,419311,Arhythmorhynchus frassoni,"(Molin, 1858) Lühe, 1911",20315,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Echinorhynchidae,Echinorhynchus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Echinorhynchus frassoni Molin, 1858. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1390420 on 2021-07-16",urn:lsid:marinespecies.org:taxname:1390420,1,NA,NA,NA,NA,exact,2019-11-22T18:54:58.437Z
100599,http://www.marinespecies.org/aphia.php?p=taxdetails&id=100599,Echinorhynchus gadi,"Zoega in Müller, 1776",accepted,NA,220,Species,100599,Echinorhynchus gadi,"Zoega in Müller, 1776",20315,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Echinorhynchidae,Echinorhynchus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Echinorhynchus gadi Zoega in Müller, 1776. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=100599 on 2021-07-16",urn:lsid:marinespecies.org:taxname:100599,1,1,NA,NA,NA,exact,2020-01-22T13:28:04.120Z
341216,http://www.marinespecies.org/aphia.php?p=taxdetails&id=341216,Echinorhynchus georgianus,NA,unaccepted,synonym,220,Species,341179,Echinorhynchus petrotschenkoi,"(Rodjuk, 1984) Zdzitowiecki, 1989",20315,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Echinorhynchidae,Echinorhynchus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Echinorhynchus georgianus. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=341216 on 2021-07-16",urn:lsid:marinespecies.org:taxname:341216,1,NA,NA,NA,NA,exact,2010-01-26T09:23:44.957Z
1416901,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1416901,Echinorhynchus gibber,"Olsson, 1894",unaccepted,Superseded combination,220,Species,100614,Corynosoma strumosum,"(Rudolphi, 1802) Lühe, 1904",20315,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Echinorhynchidae,Echinorhynchus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Echinorhynchus gibber Olsson, 1894. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1416901 on 2021-07-16",urn:lsid:marinespecies.org:taxname:1416901,1,NA,NA,NA,NA,exact,2020-01-25T14:53:11.433Z
341230,http://www.marinespecies.org/aphia.php?p=taxdetails&id=341230,Echinorhynchus hamanni,"Linstow, 1892",unaccepted,Superseded combination,220,Species,341193,Corynosoma hamanni,"(Linstow, 1892) Railliet & Henry, 1907",20315,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Echinorhynchidae,Echinorhynchus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Echinorhynchus hamanni Linstow, 1892. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=341230 on 2021-07-16",urn:lsid:marinespecies.org:taxname:341230,1,NA,NA,NA,NA,exact,2019-11-27T18:45:12.227Z
1390838,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1390838,Echinorhynchus heteracanthis,"Heitz, 1917",unaccepted,Superseded combination,220,Species,448851,Bolbosoma heteracanthis,"(Heitz, 1917) Meyer, 1932",20315,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Echinorhynchidae,Echinorhynchus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Echinorhynchus heteracanthis Heitz, 1917. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1390838 on 2021-07-16",urn:lsid:marinespecies.org:taxname:1390838,1,NA,NA,NA,NA,exact,2019-11-27T12:10:02.917Z
341211,http://www.marinespecies.org/aphia.php?p=taxdetails&id=341211,Echinorhynchus heteracanthus,"Linstow, 1896",unaccepted,synonym,220,Species,341197,Heterosentis heteracanthus,"(Linstow, 1896) Van Cleave, 1931",20315,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Echinorhynchidae,Echinorhynchus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Echinorhynchus heteracanthus Linstow, 1896. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=341211 on 2021-07-16",urn:lsid:marinespecies.org:taxname:341211,1,NA,NA,NA,NA,exact,2010-01-26T09:23:44.957Z
994559,http://www.marinespecies.org/aphia.php?p=taxdetails&id=994559,Echinorhynchus hexagrammi,"Baeva, 1965",accepted,NA,220,Species,994559,Echinorhynchus hexagrammi,"Baeva, 1965",20315,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Echinorhynchidae,Echinorhynchus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Echinorhynchus hexagrammi Baeva, 1965. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=994559 on 2021-07-16",urn:lsid:marinespecies.org:taxname:994559,1,NA,NA,NA,NA,exact,2017-06-11T09:24:09.597Z
1392624,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1392624,Echinorhynchus incrassatus,"Molin, 1858",unaccepted,Superseded combination,220,Species,1030580,Paracanthocephaloides incrassatus,"(Molin, 1858) Bray, Spencer Jones & Lewis, 1988",20315,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Echinorhynchidae,Echinorhynchus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Echinorhynchus incrassatus Molin, 1858. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1392624 on 2021-07-16",urn:lsid:marinespecies.org:taxname:1392624,1,NA,NA,NA,NA,exact,2019-12-11T16:02:12.510Z
448682,http://www.marinespecies.org/aphia.php?p=taxdetails&id=448682,Echinorhynchus indicus,"Chandra, Hanumantha-Rao & Shyamasundari, 1982",accepted,NA,220,Species,448682,Echinorhynchus indicus,"Chandra, Hanumantha-Rao & Shyamasundari, 1982",20315,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Echinorhynchidae,Echinorhynchus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Echinorhynchus indicus Chandra, Hanumantha-Rao & Shyamasundari, 1982. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=448682 on 2021-07-16",urn:lsid:marinespecies.org:taxname:448682,1,NA,NA,NA,NA,exact,2010-01-26T09:23:44.957Z
394918,http://www.marinespecies.org/aphia.php?p=taxdetails&id=394918,Echinorhynchus lageniformis,"Ekbaum, 1838",accepted,NA,220,Species,394918,Echinorhynchus lageniformis,"Ekbaum, 1838",20315,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Echinorhynchidae,Echinorhynchus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Echinorhynchus lageniformis Ekbaum, 1838. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=394918 on 2021-07-16",urn:lsid:marinespecies.org:taxname:394918,1,NA,NA,NA,NA,exact,2010-01-26T09:23:44.957Z
1393986,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1393986,Echinorhynchus lamelliger,"Diesing, 1854",unaccepted,Superseded combination,220,Species,1322256,Serrasentis lamelliger,"(Diesing, 1854) Meyer, 1932",20315,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Echinorhynchidae,Echinorhynchus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Echinorhynchus lamelliger Diesing, 1854. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1393986 on 2021-07-16",urn:lsid:marinespecies.org:taxname:1393986,1,NA,NA,NA,NA,exact,2019-12-23T18:51:59.410Z
159694,http://www.marinespecies.org/aphia.php?p=taxdetails&id=159694,Echinorhynchus lateralis,"Leidy, 1851",accepted,NA,220,Species,159694,Echinorhynchus lateralis,"Leidy, 1851",20315,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Echinorhynchidae,Echinorhynchus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Echinorhynchus lateralis Leidy, 1851. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=159694 on 2021-07-16",urn:lsid:marinespecies.org:taxname:159694,1,NA,1,NA,NA,exact,2020-01-09T12:02:43.057Z
159696,http://www.marinespecies.org/aphia.php?p=taxdetails&id=159696,Echinorhynchus laurentianus,"Ronald, 1957",accepted,NA,220,Species,159696,Echinorhynchus laurentianus,"Ronald, 1957",20315,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Echinorhynchidae,Echinorhynchus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Echinorhynchus laurentianus Ronald, 1957. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=159696 on 2021-07-16",urn:lsid:marinespecies.org:taxname:159696,1,NA,NA,NA,NA,exact,2010-01-26T06:51:47.537Z
836277,http://www.marinespecies.org/aphia.php?p=taxdetails&id=836277,Echinorhynchus lesteri,"Smales, 2012",accepted,NA,220,Species,836277,Echinorhynchus lesteri,"Smales, 2012",20315,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Echinorhynchidae,Echinorhynchus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Echinorhynchus lesteri Smales, 2012. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=836277 on 2021-07-16",urn:lsid:marinespecies.org:taxname:836277,1,NA,NA,NA,NA,exact,2015-03-23T14:47:45.380Z
147797,http://www.marinespecies.org/aphia.php?p=taxdetails&id=147797,Echinorhynchus longicollis,"Villot, 1875",unaccepted,basionym,220,Species,100591,Arhythmorhynchus longicollis,"(Villot, 1875) Lühe, 1912",20315,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Echinorhynchidae,Echinorhynchus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Echinorhynchus longicollis Villot, 1875. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=147797 on 2021-07-16",urn:lsid:marinespecies.org:taxname:147797,1,NA,NA,NA,NA,exact,2010-01-26T06:51:47.537Z
448683,http://www.marinespecies.org/aphia.php?p=taxdetails&id=448683,Echinorhynchus longiproboscis,"Rodjuk, 1986",accepted,NA,220,Species,448683,Echinorhynchus longiproboscis,"Rodjuk, 1986",20315,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Echinorhynchidae,Echinorhynchus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Echinorhynchus longiproboscis Rodjuk, 1986. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=448683 on 2021-07-16",urn:lsid:marinespecies.org:taxname:448683,1,NA,NA,NA,NA,exact,2010-01-26T09:23:44.957Z
448684,http://www.marinespecies.org/aphia.php?p=taxdetails&id=448684,Echinorhynchus lotellae,"Yamaguti, 1939",accepted,NA,220,Species,448684,Echinorhynchus lotellae,"Yamaguti, 1939",20315,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Echinorhynchidae,Echinorhynchus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Echinorhynchus lotellae Yamaguti, 1939. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=448684 on 2021-07-16",urn:lsid:marinespecies.org:taxname:448684,1,NA,NA,NA,NA,exact,2010-01-26T09:23:44.957Z
448685,http://www.marinespecies.org/aphia.php?p=taxdetails&id=448685,Echinorhynchus malacocephali,"(Parukhin, 1985) Wayland, Gibson & Sommerville, 1997",accepted,NA,220,Species,448685,Echinorhynchus malacocephali,"(Parukhin, 1985) Wayland, Gibson & Sommerville, 1997",20315,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Echinorhynchidae,Echinorhynchus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Echinorhynchus malacocephali (Parukhin, 1985) Wayland, Gibson & Sommerville, 1997. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=448685 on 2021-07-16",urn:lsid:marinespecies.org:taxname:448685,1,NA,NA,NA,NA,exact,2017-08-07T15:10:42.437Z
1391816,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1391816,Echinorhynchus medius,"Linton, 1908",unaccepted,Superseded combination,220,Species,419309,Gorgorhynchus medius,"(Linton, 1908) Chandler, 1934",20315,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Echinorhynchidae,Echinorhynchus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Echinorhynchus medius Linton, 1908. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1391816 on 2021-07-16",urn:lsid:marinespecies.org:taxname:1391816,1,NA,NA,NA,NA,exact,2019-12-06T15:37:18.960Z
1391816,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1391816,Echinorhynchus medius,"Linton, 1908",unaccepted,Superseded combination,220,Species,419309,Gorgorhynchus medius,"(Linton, 1908) Chandler, 1934",20315,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Echinorhynchidae,Echinorhynchus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Echinorhynchus medius Linton, 1908. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1391816 on 2021-07-16",urn:lsid:marinespecies.org:taxname:1391816,1,NA,NA,NA,NA,exact,2019-12-06T15:37:18.960Z
